#Name	PEP_START	PEP_END	DOM_START	DOM_END
TAP2_HUMAN_TRANSMEM3	99	168	99	119
TAP2_HUMAN_TRANSMEM4	149	218	149	169
TAP2_HUMAN_TRANSMEM5	188	257	188	208
TAP2_HUMAN_TRANSMEM6	267	336	267	287
TAP2_HUMAN_TRANSMEM7	294	363	294	314
TAP2_HUMAN_TRANSMEM8	375	444	375	395
TAP2_HUMAN_TRANSMEM9	409	478	409	429
TAPT1_HUMAN_TRANSMEM1	111	180	111	131
TAPT1_HUMAN_TRANSMEM2	157	226	157	179
TAPT1_HUMAN_TRANSMEM3	236	305	236	256
TAPT1_HUMAN_TRANSMEM4	403	472	403	423
TAPT1_HUMAN_TRANSMEM5	432	501	432	452
TARG1_HUMAN_TRANSMEM1	154	223	154	174
TARM1_HUMAN_TRANSMEM1	237	306	237	257
TAZ_HUMAN_TRANSMEM1	1	70	1	30
TBC20_HUMAN_TRANSMEM1	238	307	238	258
TBC20_HUMAN_TRANSMEM2	367	436	367	387
TBC9B_HUMAN_TRANSMEM1	668	737	668	688
TCP11_HUMAN_TRANSMEM1	330	399	330	349
TCTA_HUMAN_TRANSMEM1	9	78	9	26
TCTA_HUMAN_TRANSMEM2	41	110	41	61
TECRL_HUMAN_TRANSMEM1	143	212	143	163
TECRL_HUMAN_TRANSMEM2	217	286	217	237
TECRL_HUMAN_TRANSMEM3	311	380	311	331
TECR_HUMAN_TRANSMEM1	87	156	87	107
TECR_HUMAN_TRANSMEM2	194	263	194	214
TECR_HUMAN_TRANSMEM3	255	324	255	275
TECT2_HUMAN_TRANSMEM1	669	738	669	689
TECT3_HUMAN_TRANSMEM1	582	651	582	602
TEDM1_HUMAN_TRANSMEM1	34	103	34	54
TEDM1_HUMAN_TRANSMEM2	72	141	72	92
TEDM1_HUMAN_TRANSMEM3	96	165	96	116
TEDM1_HUMAN_TRANSMEM4	129	198	129	149
TEDM1_HUMAN_TRANSMEM5	158	227	158	178
TEDM1_HUMAN_TRANSMEM6	195	264	195	215
TEFF1_HUMAN_TRANSMEM1	331	400	331	351
TEFF2_HUMAN_TRANSMEM1	321	390	321	341
TEN1_HUMAN_TRANSMEM1	325	394	325	345
TEN2_HUMAN_TRANSMEM1	380	449	380	400
TEN3_HUMAN_TRANSMEM1	311	380	311	331
TEN4_HUMAN_TRANSMEM1	346	415	346	366
TEX28_HUMAN_TRANSMEM1	336	405	336	358
TEX29_HUMAN_TRANSMEM1	57	126	57	77
TEX2_HUMAN_TRANSMEM1	475	544	475	495
TEX2_HUMAN_TRANSMEM2	497	566	497	517
TEX38_HUMAN_TRANSMEM1	15	84	15	35
TEX50_HUMAN_TRANSMEM1	75	144	75	95
TEX51_HUMAN_TRANSMEM1	138	207	138	154
TFR1_HUMAN_TRANSMEM1	68	137	68	88
TFR2_HUMAN_TRANSMEM1	84	153	84	104
TF_HUMAN_TRANSMEM1	252	321	252	274
TGBR3_HUMAN_TRANSMEM1	788	857	788	809
TGFA_HUMAN_TRANSMEM1	99	168	99	124
TGFR1_HUMAN_TRANSMEM1	127	196	127	147
TGFR2_HUMAN_TRANSMEM1	167	236	167	187
TGO1_HUMAN_TRANSMEM1	1177	1246	1177	1197
TGON2_HUMAN_TRANSMEM1	382	451	382	402
TGR3L_HUMAN_TRANSMEM1	269	338	269	289
THAS_HUMAN_TRANSMEM1	11	80	11	31
THAS_HUMAN_TRANSMEM2	76	145	76	96
THAS_HUMAN_TRANSMEM3	224	293	224	244
THAS_HUMAN_TRANSMEM4	336	405	336	356
THS7A_HUMAN_TRANSMEM1	1608	1677	1608	1628
THS7B_HUMAN_TRANSMEM1	1556	1625	1556	1576
THSD1_HUMAN_TRANSMEM1	414	483	414	434
TI17A_HUMAN_TRANSMEM1	17	86	17	37
TI17A_HUMAN_TRANSMEM2	63	132	63	77
TI17A_HUMAN_TRANSMEM3	113	182	113	133
TI17B_HUMAN_TRANSMEM1	17	86	17	37
TI17B_HUMAN_TRANSMEM2	61	130	61	77
TI17B_HUMAN_TRANSMEM3	113	182	113	133
TI23B_HUMAN_TRANSMEM1	73	142	73	93
TI23B_HUMAN_TRANSMEM2	125	194	125	145
TIDC1_HUMAN_TRANSMEM1	80	149	80	100
TIDC1_HUMAN_TRANSMEM2	137	206	137	159
TIDC1_HUMAN_TRANSMEM3	165	234	165	185
TIDC1_HUMAN_TRANSMEM4	189	258	189	209
TIE1_HUMAN_TRANSMEM1	760	829	760	784
TIE2_HUMAN_TRANSMEM1	749	818	749	769
TIG1_HUMAN_TRANSMEM1	21	90	21	42
TIGIT_HUMAN_TRANSMEM1	142	211	142	162
TIKI1_HUMAN_TRANSMEM1	478	547	478	498
TIKI2_HUMAN_TRANSMEM1	495	564	495	515
TIM14_HUMAN_TRANSMEM1	4	73	4	24
TIM21_HUMAN_TRANSMEM1	108	177	108	128
TIM22_HUMAN_TRANSMEM1	74	143	74	94
TIM22_HUMAN_TRANSMEM2	123	192	123	143
TIM22_HUMAN_TRANSMEM3	170	239	170	190
TIM23_HUMAN_TRANSMEM1	73	142	73	93
TIM23_HUMAN_TRANSMEM2	125	194	125	145
TIM23_HUMAN_TRANSMEM3	181	250	181	197
TIM29_HUMAN_TRANSMEM1	60	129	60	77
TIM50_HUMAN_TRANSMEM1	66	135	66	86
TIMD4_HUMAN_TRANSMEM1	315	384	315	335
TIP_HUMAN_TRANSMEM1	567	636	567	587
TLC3A_HUMAN_TRANSMEM1	1	70	1	21
TLC3A_HUMAN_TRANSMEM2	42	111	42	62
TLC3A_HUMAN_TRANSMEM3	77	146	77	97
TLC3A_HUMAN_TRANSMEM4	113	182	113	135
TLC3A_HUMAN_TRANSMEM5	142	211	142	162
TLC3A_HUMAN_TRANSMEM6	181	250	181	201
TLC3A_HUMAN_TRANSMEM7	220	289	220	240
TLC3B_HUMAN_TRANSMEM1	130	199	130	150
TLC3B_HUMAN_TRANSMEM2	159	228	159	179
TLC3B_HUMAN_TRANSMEM3	194	263	194	214
TLC3B_HUMAN_TRANSMEM4	223	292	223	243
TLCD1_HUMAN_TRANSMEM1	47	116	47	67
TLCD1_HUMAN_TRANSMEM2	84	153	84	104
TLCD1_HUMAN_TRANSMEM3	174	243	174	194
TLCD1_HUMAN_TRANSMEM4	202	271	202	222
TLCD2_HUMAN_TRANSMEM1	3	72	3	23
TLCD2_HUMAN_TRANSMEM2	42	111	42	62
TLCD2_HUMAN_TRANSMEM3	77	146	77	97
TLCD2_HUMAN_TRANSMEM4	114	183	114	134
TLCD2_HUMAN_TRANSMEM5	169	238	169	189
TLCD2_HUMAN_TRANSMEM6	199	268	199	219
TLCD4_HUMAN_TRANSMEM1	7	76	7	27
TLCD4_HUMAN_TRANSMEM2	53	122	53	73
TLCD4_HUMAN_TRANSMEM3	90	159	90	110
TLCD4_HUMAN_TRANSMEM4	124	193	124	144
TLCD4_HUMAN_TRANSMEM5	173	242	173	193
TLCD4_HUMAN_TRANSMEM6	211	280	211	231
TLCD5_HUMAN_TRANSMEM1	1	70	1	21
TLCD5_HUMAN_TRANSMEM2	38	107	38	58
TLCD5_HUMAN_TRANSMEM3	75	144	75	95
TLCD5_HUMAN_TRANSMEM4	99	168	99	119
TLCD5_HUMAN_TRANSMEM5	162	231	162	182
TLCD5_HUMAN_TRANSMEM6	191	260	191	211
TLR10_HUMAN_TRANSMEM1	577	646	577	597
TLR1_HUMAN_TRANSMEM1	581	650	581	601
TLR2_HUMAN_TRANSMEM1	589	658	589	609
TLR3_HUMAN_TRANSMEM1	705	774	705	725
TLR4_HUMAN_TRANSMEM1	632	701	632	652
TLR5_HUMAN_TRANSMEM1	640	709	640	660
TLR6_HUMAN_TRANSMEM1	587	656	587	607
TLR7_HUMAN_TRANSMEM1	840	909	840	860
TLR8_HUMAN_TRANSMEM1	828	897	828	848
TLR9_HUMAN_TRANSMEM1	819	888	819	839
TM100_HUMAN_TRANSMEM1	56	125	56	76
TM100_HUMAN_TRANSMEM2	84	153	84	104
TM101_HUMAN_TRANSMEM1	21	90	21	40
TM101_HUMAN_TRANSMEM2	52	121	52	72
TM101_HUMAN_TRANSMEM3	77	146	77	97
TM101_HUMAN_TRANSMEM4	110	179	110	130
TM101_HUMAN_TRANSMEM5	139	208	139	159
TM101_HUMAN_TRANSMEM6	182	251	182	202
TM101_HUMAN_TRANSMEM7	206	275	206	226
TM101_HUMAN_TRANSMEM8	233	302	233	253
TM102_HUMAN_TRANSMEM1	261	330	261	278
TM104_HUMAN_TRANSMEM1	11	80	11	31
TM104_HUMAN_TRANSMEM2	37	106	37	57
TM104_HUMAN_TRANSMEM3	147	216	147	167
TM104_HUMAN_TRANSMEM4	205	274	205	225
TM104_HUMAN_TRANSMEM5	234	303	234	254
TM104_HUMAN_TRANSMEM6	277	346	277	297
TM104_HUMAN_TRANSMEM7	307	376	307	327
TM104_HUMAN_TRANSMEM8	355	424	355	375
TM104_HUMAN_TRANSMEM9	398	467	398	418
TM104_HUMAN_TRANSMEM10	422	491	422	442
TM104_HUMAN_TRANSMEM11	471	540	471	491
TM105_HUMAN_TRANSMEM1	23	92	23	43
TM105_HUMAN_TRANSMEM2	94	163	94	114
TM107_HUMAN_TRANSMEM1	7	76	7	27
TM107_HUMAN_TRANSMEM2	53	122	53	73
TM107_HUMAN_TRANSMEM3	83	152	83	103
TM107_HUMAN_TRANSMEM4	113	182	113	133
TM108_HUMAN_TRANSMEM1	9	78	9	29
TM108_HUMAN_TRANSMEM2	469	538	469	489
TM109_HUMAN_TRANSMEM1	84	153	84	104
TM109_HUMAN_TRANSMEM2	136	205	136	156
TM109_HUMAN_TRANSMEM3	186	255	186	205
TM114_HUMAN_TRANSMEM1	7	76	7	27
TM114_HUMAN_TRANSMEM2	106	175	106	126
TM114_HUMAN_TRANSMEM3	134	203	134	154
TM114_HUMAN_TRANSMEM4	189	258	189	209
TM115_HUMAN_TRANSMEM1	20	89	20	40
TM115_HUMAN_TRANSMEM2	98	167	98	118
TM115_HUMAN_TRANSMEM3	127	196	127	147
TM115_HUMAN_TRANSMEM4	166	235	166	186
TM116_HUMAN_TRANSMEM1	24	93	24	44
TM116_HUMAN_TRANSMEM2	88	157	88	108
TM116_HUMAN_TRANSMEM3	141	210	141	161
TM116_HUMAN_TRANSMEM4	173	242	173	195
TM117_HUMAN_TRANSMEM1	16	85	16	36
TM117_HUMAN_TRANSMEM2	66	135	66	86
TM117_HUMAN_TRANSMEM3	111	180	111	131
TM117_HUMAN_TRANSMEM4	155	224	155	175
TM117_HUMAN_TRANSMEM5	199	268	199	219
TM117_HUMAN_TRANSMEM6	240	309	240	260
TM117_HUMAN_TRANSMEM7	296	365	296	316
TM117_HUMAN_TRANSMEM8	395	464	395	415
TM119_HUMAN_TRANSMEM1	97	166	97	117
TM11A_HUMAN_TRANSMEM1	19	88	19	39
TM11B_HUMAN_TRANSMEM1	18	87	18	38
TM11D_HUMAN_TRANSMEM1	21	90	21	41
TM11E_HUMAN_TRANSMEM1	20	89	20	40
TM11F_HUMAN_TRANSMEM1	33	102	33	53
TM121_HUMAN_TRANSMEM1	10	79	10	30
TM121_HUMAN_TRANSMEM2	43	112	43	63
TM121_HUMAN_TRANSMEM3	74	143	74	94
TM121_HUMAN_TRANSMEM4	112	181	112	132
TM121_HUMAN_TRANSMEM5	150	219	150	170
TM121_HUMAN_TRANSMEM6	174	243	174	194
TM121_HUMAN_TRANSMEM7	214	283	214	234
TM125_HUMAN_TRANSMEM1	36	105	36	56
TM125_HUMAN_TRANSMEM2	68	137	68	88
TM125_HUMAN_TRANSMEM3	114	183	114	134
TM125_HUMAN_TRANSMEM4	147	216	147	167
TM127_HUMAN_TRANSMEM1	96	165	96	116
TM127_HUMAN_TRANSMEM2	130	199	130	150
TM127_HUMAN_TRANSMEM3	169	238	169	189
TM128_HUMAN_TRANSMEM1	49	118	49	69
TM128_HUMAN_TRANSMEM2	81	150	81	101
TM128_HUMAN_TRANSMEM3	119	188	119	139
TM128_HUMAN_TRANSMEM4	144	213	144	164
TM129_HUMAN_TRANSMEM1	7	76	7	27
TM129_HUMAN_TRANSMEM2	57	126	57	77
TM129_HUMAN_TRANSMEM3	95	164	95	115
TM130_HUMAN_TRANSMEM1	340	409	340	360
TM131_HUMAN_TRANSMEM1	1091	1160	1091	1111
TM131_HUMAN_TRANSMEM2	1118	1187	1118	1138
TM134_HUMAN_TRANSMEM1	123	192	123	143
TM134_HUMAN_TRANSMEM2	155	224	155	175
TM135_HUMAN_TRANSMEM1	68	137	68	88
TM135_HUMAN_TRANSMEM2	96	165	96	116
TM135_HUMAN_TRANSMEM3	149	218	149	169
TM135_HUMAN_TRANSMEM4	298	367	298	318
TM135_HUMAN_TRANSMEM5	331	400	331	351
TM135_HUMAN_TRANSMEM6	380	449	380	400
TM138_HUMAN_TRANSMEM1	7	76	7	27
TM138_HUMAN_TRANSMEM2	41	110	41	61
TM138_HUMAN_TRANSMEM3	80	149	80	100
TM138_HUMAN_TRANSMEM4	110	179	110	130
TM139_HUMAN_TRANSMEM1	35	104	35	55
TM140_HUMAN_TRANSMEM1	12	81	12	32
TM140_HUMAN_TRANSMEM2	78	147	78	98
TM140_HUMAN_TRANSMEM3	115	184	115	135
TM140_HUMAN_TRANSMEM4	151	220	151	171
TM141_HUMAN_TRANSMEM1	32	101	32	52
TM141_HUMAN_TRANSMEM2	58	127	58	78
TM143_HUMAN_TRANSMEM1	280	349	280	300
TM143_HUMAN_TRANSMEM2	301	370	301	321
TM144_HUMAN_TRANSMEM1	8	77	8	28
TM144_HUMAN_TRANSMEM2	39	108	39	59
TM144_HUMAN_TRANSMEM3	64	133	64	86
TM144_HUMAN_TRANSMEM4	93	162	93	115
TM144_HUMAN_TRANSMEM5	125	194	125	145
TM144_HUMAN_TRANSMEM6	190	259	190	210
TM144_HUMAN_TRANSMEM7	232	301	232	252
TM144_HUMAN_TRANSMEM8	264	333	264	284
TM144_HUMAN_TRANSMEM9	292	361	292	312
TM144_HUMAN_TRANSMEM10	323	392	323	343
TM145_HUMAN_TRANSMEM1	9	78	9	29
TM145_HUMAN_TRANSMEM2	175	244	175	195
TM145_HUMAN_TRANSMEM3	207	276	207	227
TM145_HUMAN_TRANSMEM4	241	310	241	261
TM145_HUMAN_TRANSMEM5	282	351	282	302
TM145_HUMAN_TRANSMEM6	318	387	318	338
TM145_HUMAN_TRANSMEM7	349	418	349	369
TM145_HUMAN_TRANSMEM8	381	450	381	401
TM147_HUMAN_TRANSMEM1	1	70	1	21
TM147_HUMAN_TRANSMEM2	38	107	38	58
TM147_HUMAN_TRANSMEM3	99	168	99	119
TM147_HUMAN_TRANSMEM4	137	206	137	157
TM147_HUMAN_TRANSMEM5	167	236	167	187
TM147_HUMAN_TRANSMEM6	202	271	202	222
TM14A_HUMAN_TRANSMEM1	1	70	1	21
TM14A_HUMAN_TRANSMEM2	24	93	24	44
TM14A_HUMAN_TRANSMEM3	79	148	79	99
TM14B_HUMAN_TRANSMEM1	8	77	8	28
TM14B_HUMAN_TRANSMEM2	34	103	34	54
TM14B_HUMAN_TRANSMEM3	60	129	60	80
TM14B_HUMAN_TRANSMEM4	83	152	83	103
TM14C_HUMAN_TRANSMEM1	7	76	7	27
TM14C_HUMAN_TRANSMEM2	32	101	32	52
TM14C_HUMAN_TRANSMEM3	62	131	62	82
TM14C_HUMAN_TRANSMEM4	88	157	88	108
TM14D_HUMAN_TRANSMEM1	8	77	8	28
TM14D_HUMAN_TRANSMEM2	36	105	36	56
TM14D_HUMAN_TRANSMEM3	63	132	63	80
TM14D_HUMAN_TRANSMEM4	83	152	83	103
TM14E_HUMAN_TRANSMEM1	9	78	9	29
TM14E_HUMAN_TRANSMEM2	81	150	81	101
TM154_HUMAN_TRANSMEM1	76	145	76	96
TM156_HUMAN_TRANSMEM1	5	74	5	25
TM156_HUMAN_TRANSMEM2	212	281	212	232
TM158_HUMAN_TRANSMEM1	231	300	231	251
TM158_HUMAN_TRANSMEM2	273	342	273	293
TM160_HUMAN_TRANSMEM1	70	139	70	90
TM160_HUMAN_TRANSMEM2	102	171	102	122
TM160_HUMAN_TRANSMEM3	135	204	135	155
TM163_HUMAN_TRANSMEM1	89	158	89	109
TM163_HUMAN_TRANSMEM2	117	186	117	137
TM163_HUMAN_TRANSMEM3	151	220	151	171
TM163_HUMAN_TRANSMEM4	188	257	188	208
TM163_HUMAN_TRANSMEM5	218	287	218	238
TM163_HUMAN_TRANSMEM6	256	325	256	276
TM164_HUMAN_TRANSMEM1	40	109	40	60
TM164_HUMAN_TRANSMEM2	93	162	93	113
TM164_HUMAN_TRANSMEM3	116	185	116	136
TM164_HUMAN_TRANSMEM4	142	211	142	162
TM164_HUMAN_TRANSMEM5	172	241	172	192
TM164_HUMAN_TRANSMEM6	210	279	210	230
TM164_HUMAN_TRANSMEM7	262	331	262	282
TM165_HUMAN_TRANSMEM1	90	159	90	110
TM165_HUMAN_TRANSMEM2	127	196	127	147
TM165_HUMAN_TRANSMEM3	152	221	152	172
TM165_HUMAN_TRANSMEM4	229	298	229	249
TM165_HUMAN_TRANSMEM5	268	337	268	288
TM165_HUMAN_TRANSMEM6	300	369	300	320
TM168_HUMAN_TRANSMEM1	36	105	36	56
TM168_HUMAN_TRANSMEM2	63	132	63	83
TM168_HUMAN_TRANSMEM3	89	158	89	109
TM168_HUMAN_TRANSMEM4	172	241	172	192
TM168_HUMAN_TRANSMEM5	199	268	199	219
TM168_HUMAN_TRANSMEM6	223	292	223	243
TM168_HUMAN_TRANSMEM7	265	334	265	285
TM168_HUMAN_TRANSMEM8	293	362	293	313
TM168_HUMAN_TRANSMEM9	352	421	352	372
TM168_HUMAN_TRANSMEM10	380	449	380	400
TM168_HUMAN_TRANSMEM11	646	715	646	666
TM169_HUMAN_TRANSMEM1	160	229	160	180
TM169_HUMAN_TRANSMEM2	211	280	211	231
TM171_HUMAN_TRANSMEM1	22	91	22	42
TM171_HUMAN_TRANSMEM2	57	126	57	77
TM171_HUMAN_TRANSMEM3	113	182	113	133
TM171_HUMAN_TRANSMEM4	160	229	160	180
TM174_HUMAN_TRANSMEM1	40	109	40	60
TM174_HUMAN_TRANSMEM2	73	142	73	93
TM175_HUMAN_TRANSMEM1	36	105	36	56
TM175_HUMAN_TRANSMEM2	73	142	73	93
TM175_HUMAN_TRANSMEM3	111	180	111	131
TM175_HUMAN_TRANSMEM4	138	207	138	158
TM175_HUMAN_TRANSMEM5	185	254	185	205
TM175_HUMAN_TRANSMEM6	211	280	211	230
TM175_HUMAN_TRANSMEM7	261	330	261	281
TM175_HUMAN_TRANSMEM8	310	379	310	330
TM175_HUMAN_TRANSMEM9	340	409	340	360
TM175_HUMAN_TRANSMEM10	378	447	378	398
TM175_HUMAN_TRANSMEM11	417	486	417	437
TM175_HUMAN_TRANSMEM12	453	522	453	473
TM177_HUMAN_TRANSMEM1	18	87	18	38
TM177_HUMAN_TRANSMEM2	167	236	167	187
TM177_HUMAN_TRANSMEM3	198	267	198	218
TM181_HUMAN_TRANSMEM1	153	222	153	173
TM181_HUMAN_TRANSMEM2	268	337	268	288
TM181_HUMAN_TRANSMEM3	312	381	312	332
TM181_HUMAN_TRANSMEM4	351	420	351	371
TM181_HUMAN_TRANSMEM5	382	451	382	402
TM181_HUMAN_TRANSMEM6	413	482	413	433
TM181_HUMAN_TRANSMEM7	457	526	457	477
TM181_HUMAN_TRANSMEM8	493	562	493	513
TM181_HUMAN_TRANSMEM9	538	607	538	558
TM182_HUMAN_TRANSMEM1	115	184	115	135
TM182_HUMAN_TRANSMEM2	154	223	154	174
TM182_HUMAN_TRANSMEM3	201	270	201	221
TM186_HUMAN_TRANSMEM1	80	149	80	100
TM186_HUMAN_TRANSMEM2	103	172	103	123
TM187_HUMAN_TRANSMEM1	8	77	8	28
TM187_HUMAN_TRANSMEM2	43	112	43	63
TM187_HUMAN_TRANSMEM3	88	157	88	108
TM187_HUMAN_TRANSMEM4	113	182	113	133
TM187_HUMAN_TRANSMEM5	140	209	140	162
TM187_HUMAN_TRANSMEM6	190	259	190	210
TM190_HUMAN_TRANSMEM1	82	151	82	102
TM192_HUMAN_TRANSMEM1	47	116	47	67
TM192_HUMAN_TRANSMEM2	94	163	94	114
TM192_HUMAN_TRANSMEM3	139	208	139	159
TM192_HUMAN_TRANSMEM4	172	241	172	192
TM196_HUMAN_TRANSMEM1	11	80	11	31
TM196_HUMAN_TRANSMEM2	47	116	47	67
TM196_HUMAN_TRANSMEM3	73	142	73	93
TM196_HUMAN_TRANSMEM4	106	175	106	126
TM198_HUMAN_TRANSMEM1	36	105	36	56
TM198_HUMAN_TRANSMEM2	59	128	59	79
TM198_HUMAN_TRANSMEM3	93	162	93	113
TM198_HUMAN_TRANSMEM4	116	185	116	136
TM198_HUMAN_TRANSMEM5	145	214	145	165
TM198_HUMAN_TRANSMEM6	177	246	177	197
TM198_HUMAN_TRANSMEM7	218	287	218	238
TM199_HUMAN_TRANSMEM1	146	215	146	166
TM199_HUMAN_TRANSMEM2	179	248	179	199
TM201_HUMAN_TRANSMEM1	214	283	214	234
TM201_HUMAN_TRANSMEM2	298	367	298	318
TM201_HUMAN_TRANSMEM3	323	392	323	343
TM201_HUMAN_TRANSMEM4	357	426	357	374
TM201_HUMAN_TRANSMEM5	645	714	645	665
TM202_HUMAN_TRANSMEM1	53	122	53	75
TM202_HUMAN_TRANSMEM2	121	190	121	141
TM202_HUMAN_TRANSMEM3	155	224	155	175
TM202_HUMAN_TRANSMEM4	189	258	189	209
TM203_HUMAN_TRANSMEM1	14	83	14	34
TM203_HUMAN_TRANSMEM2	50	119	50	72
TM203_HUMAN_TRANSMEM3	81	150	81	101
TM203_HUMAN_TRANSMEM4	112	181	112	132
TM204_HUMAN_TRANSMEM1	6	75	6	26
TM204_HUMAN_TRANSMEM2	104	173	104	124
TM204_HUMAN_TRANSMEM3	137	206	137	157
TM204_HUMAN_TRANSMEM4	171	240	171	191
TM205_HUMAN_TRANSMEM1	18	87	18	38
TM205_HUMAN_TRANSMEM2	53	122	53	73
TM205_HUMAN_TRANSMEM3	81	150	81	101
TM205_HUMAN_TRANSMEM4	166	235	166	186
TM207_HUMAN_TRANSMEM1	52	121	52	72
TM208_HUMAN_TRANSMEM1	25	94	25	45
TM208_HUMAN_TRANSMEM2	51	120	51	68
TM208_HUMAN_TRANSMEM3	105	174	105	129
TM209_HUMAN_TRANSMEM1	28	97	28	48
TM209_HUMAN_TRANSMEM2	60	129	60	80
TM210_HUMAN_TRANSMEM1	48	117	48	68
TM211_HUMAN_TRANSMEM1	5	74	5	27
TM211_HUMAN_TRANSMEM2	68	137	68	88
TM211_HUMAN_TRANSMEM3	113	182	113	133
TM211_HUMAN_TRANSMEM4	150	219	150	170
TM212_HUMAN_TRANSMEM1	11	80	11	31
TM212_HUMAN_TRANSMEM2	44	113	44	64
TM212_HUMAN_TRANSMEM3	76	145	76	96
TM212_HUMAN_TRANSMEM4	99	168	99	119
TM212_HUMAN_TRANSMEM5	148	217	148	168
TM213_HUMAN_TRANSMEM1	71	140	71	91
TM214_HUMAN_TRANSMEM1	480	549	480	500
TM214_HUMAN_TRANSMEM2	616	685	616	636
TM215_HUMAN_TRANSMEM1	12	81	12	32
TM215_HUMAN_TRANSMEM2	40	109	40	60
TM216_HUMAN_TRANSMEM1	22	91	22	42
TM216_HUMAN_TRANSMEM2	56	125	56	76
TM216_HUMAN_TRANSMEM3	89	158	89	109
TM216_HUMAN_TRANSMEM4	122	191	122	142
TM217_HUMAN_TRANSMEM1	13	82	13	33
TM217_HUMAN_TRANSMEM2	67	136	67	87
TM217_HUMAN_TRANSMEM3	94	163	94	114
TM217_HUMAN_TRANSMEM4	129	198	129	149
TM218_HUMAN_TRANSMEM1	5	74	5	25
TM218_HUMAN_TRANSMEM2	38	107	38	58
TM218_HUMAN_TRANSMEM3	81	150	81	101
TM219_HUMAN_TRANSMEM1	205	274	205	225
TM220_HUMAN_TRANSMEM1	3	72	3	23
TM220_HUMAN_TRANSMEM2	30	99	30	50
TM220_HUMAN_TRANSMEM3	62	131	62	82
TM220_HUMAN_TRANSMEM4	100	169	100	120
TM220_HUMAN_TRANSMEM5	125	194	125	145
TM221_HUMAN_TRANSMEM1	12	81	12	32
TM221_HUMAN_TRANSMEM2	70	139	70	90
TM221_HUMAN_TRANSMEM3	125	194	125	145
TM221_HUMAN_TRANSMEM4	153	222	153	173
TM222_HUMAN_TRANSMEM1	56	125	56	76
TM222_HUMAN_TRANSMEM2	165	234	165	185
TM222_HUMAN_TRANSMEM3	187	256	187	207
TM223_HUMAN_TRANSMEM1	44	113	44	64
TM223_HUMAN_TRANSMEM2	98	167	98	118
TM225_HUMAN_TRANSMEM1	9	78	9	29
TM225_HUMAN_TRANSMEM2	73	142	73	93
TM225_HUMAN_TRANSMEM3	100	169	100	120
TM225_HUMAN_TRANSMEM4	137	206	137	157
TM230_HUMAN_TRANSMEM1	46	115	46	66
TM230_HUMAN_TRANSMEM2	79	148	79	99
TM231_HUMAN_TRANSMEM1	23	92	23	43
TM231_HUMAN_TRANSMEM2	262	331	262	282
TM232_HUMAN_TRANSMEM1	168	237	168	188
TM232_HUMAN_TRANSMEM2	353	422	353	373
TM233_HUMAN_TRANSMEM1	42	111	42	62
TM233_HUMAN_TRANSMEM2	85	154	85	105
TM234_HUMAN_TRANSMEM1	1	70	1	21
TM234_HUMAN_TRANSMEM2	82	151	82	102
TM234_HUMAN_TRANSMEM3	112	181	112	132
TM235_HUMAN_TRANSMEM1	96	165	96	116
TM235_HUMAN_TRANSMEM2	126	195	126	146
TM235_HUMAN_TRANSMEM3	176	245	176	196
TM236_HUMAN_TRANSMEM1	7	76	7	27
TM236_HUMAN_TRANSMEM2	49	118	49	69
TM236_HUMAN_TRANSMEM3	88	157	88	108
TM236_HUMAN_TRANSMEM4	121	190	121	141
TM236_HUMAN_TRANSMEM5	264	333	264	284
TM236_HUMAN_TRANSMEM6	301	370	301	321
TM237_HUMAN_TRANSMEM1	227	296	227	247
TM237_HUMAN_TRANSMEM2	268	337	268	288
TM237_HUMAN_TRANSMEM3	303	372	303	323
TM237_HUMAN_TRANSMEM4	358	427	358	378
TM238_HUMAN_TRANSMEM1	37	106	37	57
TM238_HUMAN_TRANSMEM2	70	139	70	90
TM239_HUMAN_TRANSMEM1	105	174	105	125
TM239_HUMAN_TRANSMEM2	145	214	145	171
TM240_HUMAN_TRANSMEM1	5	74	5	25
TM240_HUMAN_TRANSMEM2	90	159	90	110
TM241_HUMAN_TRANSMEM1	7	76	7	29
TM241_HUMAN_TRANSMEM2	32	101	32	52
TM241_HUMAN_TRANSMEM3	67	136	67	87
TM241_HUMAN_TRANSMEM4	93	162	93	113
TM241_HUMAN_TRANSMEM5	121	190	121	141
TM241_HUMAN_TRANSMEM6	146	215	146	166
TM241_HUMAN_TRANSMEM7	187	256	187	207
TM241_HUMAN_TRANSMEM8	211	280	211	231
TM241_HUMAN_TRANSMEM9	250	319	250	270
TM241_HUMAN_TRANSMEM10	271	340	271	291
TM242_HUMAN_TRANSMEM1	30	99	30	50
TM242_HUMAN_TRANSMEM2	82	151	82	102
TM243_HUMAN_TRANSMEM1	32	101	32	52
TM243_HUMAN_TRANSMEM2	62	131	62	82
TM243_HUMAN_TRANSMEM3	94	163	94	114
TM244_HUMAN_TRANSMEM1	17	86	17	37
TM244_HUMAN_TRANSMEM2	65	134	65	85
TM244_HUMAN_TRANSMEM3	93	162	93	113
TM245_HUMAN_TRANSMEM1	60	129	60	80
TM245_HUMAN_TRANSMEM2	119	188	119	139
TM245_HUMAN_TRANSMEM3	148	217	148	168
TM245_HUMAN_TRANSMEM4	185	254	185	205
TM245_HUMAN_TRANSMEM5	219	288	219	239
TM245_HUMAN_TRANSMEM6	241	310	241	261
TM245_HUMAN_TRANSMEM7	354	423	354	374
