	ID	GENE	ACC	Name	TOPO	Start	End	Transmembrane	SIGNALp	Total_MUT	Uniprot_MUT	ClinVar_MUT	COSMIC_MUT	N-terminus
14215	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM3	TOPO_DOM3	163	171	TM	0	0	0	0	0	Cytoplasmic
14216	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM4	TOPO_DOM4	193	197	TM	0	0	0	0	0	Extracellular
14217	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM5	TOPO_DOM5	219	232	TM	0	0	0	0	0	Cytoplasmic
14218	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM6	TOPO_DOM6	254	257	TM	0	0	0	0	0	Extracellular
14219	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM7	TOPO_DOM7	279	337	TM	0	1	0	0	1	Cytoplasmic
14220	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM8	TOPO_DOM8	359	371	TM	0	0	0	0	0	Extracellular
14221	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM9	TOPO_DOM9	393	399	TM	0	0	0	0	0	Cytoplasmic
14222	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM10	TOPO_DOM10	421	426	TM	0	0	0	0	0	Extracellular
14223	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM11	TOPO_DOM11	448	460	TM	0	1	0	0	1	Cytoplasmic
14224	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM12	TOPO_DOM12	482	486	TM	0	0	0	0	0	Extracellular
14225	S22A4_HUMAN	SLC22A4	Q9H015	S22A4_HUMAN_TOPO_DOM13	TOPO_DOM13	508	551	TM	0	0	0	0	0	Cytoplasmic
14226	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM1	TOPO_DOM1	1	20	TM	0	9	6	5	0	Cytoplasmic
14227	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM2	TOPO_DOM2	42	142	TM	0	18	15	5	2	Extracellular
14228	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM3	TOPO_DOM3	164	172	TM	0	4	3	4	0	Cytoplasmic
14229	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM4	TOPO_DOM4	194	197	TM	0	0	0	0	0	Extracellular
14230	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM5	TOPO_DOM5	219	232	TM	0	7	6	4	0	Cytoplasmic
14231	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM6	TOPO_DOM6	254	257	TM	0	2	2	0	0	Extracellular
14232	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM7	TOPO_DOM7	279	341	TM	0	9	7	3	0	Cytoplasmic
14233	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM8	TOPO_DOM8	363	373	TM	0	1	1	0	0	Extracellular
14234	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM9	TOPO_DOM9	395	406	TM	0	3	3	3	0	Cytoplasmic
14235	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM10	TOPO_DOM10	428	430	TM	0	0	0	0	0	Extracellular
14236	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM11	TOPO_DOM11	452	462	TM	0	3	3	0	0	Cytoplasmic
14237	S22A5_HUMAN	SLC22A5	O76082	S22A5_HUMAN_TOPO_DOM12	TOPO_DOM12	484	488	TM	0	2	2	1	0	Extracellular
14238	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM1	TOPO_DOM1	1	9	TM	0	0	0	0	0	Cytoplasmic
14239	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM2	TOPO_DOM2	31	135	TM	0	1	0	0	1	Extracellular
14240	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM3	TOPO_DOM3	157	164	TM	0	0	0	0	0	Cytoplasmic
14241	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM4	TOPO_DOM4	188	190	TM	0	0	0	0	0	Extracellular
14242	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM5	TOPO_DOM5	214	224	TM	0	0	0	0	0	Cytoplasmic
14243	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM6	TOPO_DOM6	246	248	TM	0	0	0	0	0	Extracellular
14244	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM7	TOPO_DOM7	270	337	TM	0	0	0	0	0	Cytoplasmic
14245	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM8	TOPO_DOM8	359	368	TM	0	0	0	0	0	Extracellular
14246	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM9	TOPO_DOM9	390	395	TM	0	1	0	0	1	Cytoplasmic
14247	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM10	TOPO_DOM10	417	425	TM	0	0	0	0	0	Extracellular
14248	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM11	TOPO_DOM11	447	455	TM	0	1	0	0	1	Cytoplasmic
14249	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM12	TOPO_DOM12	476	484	TM	0	0	0	0	0	Extracellular
14250	S22A6_HUMAN	SLC22A6	Q4U2R8	S22A6_HUMAN_TOPO_DOM13	TOPO_DOM13	506	563	TM	0	0	0	0	0	Cytoplasmic
14251	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM1	TOPO_DOM1	1	9	TM	0	0	0	0	0	Cytoplasmic
14252	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM2	TOPO_DOM2	31	123	TM	0	0	0	0	0	Extracellular
14253	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM3	TOPO_DOM3	145	154	TM	0	0	0	0	0	Cytoplasmic
14254	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM4	TOPO_DOM4	176	176	TM	0	0	0	0	0	Extracellular
14255	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM5	TOPO_DOM5	198	212	TM	0	0	0	0	0	Cytoplasmic
14256	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM6	TOPO_DOM6	234	236	TM	0	0	0	0	0	Extracellular
14257	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM7	TOPO_DOM7	258	327	TM	0	0	0	0	0	Cytoplasmic
14258	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM8	TOPO_DOM8	349	354	TM	0	0	0	0	0	Extracellular
14259	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM9	TOPO_DOM9	376	386	TM	0	0	0	0	0	Cytoplasmic
14260	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM10	TOPO_DOM10	408	411	TM	0	0	0	0	0	Extracellular
14261	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM11	TOPO_DOM11	433	471	TM	0	0	0	0	0	Cytoplasmic
14262	S22A8_HUMAN	SLC22A8	Q8TCC7	S22A8_HUMAN_TOPO_DOM12	TOPO_DOM12	493	542	TM	0	1	0	0	1	Extracellular
14263	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM1	TOPO_DOM1	1	15	TM	0	0	0	0	0	Cytoplasmic
14264	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM2	TOPO_DOM2	37	143	TM	0	0	0	0	0	Extracellular
14265	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM3	TOPO_DOM3	165	177	TM	0	0	0	0	0	Cytoplasmic
14266	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM4	TOPO_DOM4	199	203	TM	0	0	0	0	0	Extracellular
14267	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM5	TOPO_DOM5	225	233	TM	0	0	0	0	0	Cytoplasmic
14268	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM6	TOPO_DOM6	255	259	TM	0	0	0	0	0	Extracellular
14269	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM7	TOPO_DOM7	281	350	TM	0	0	0	0	0	Cytoplasmic
14270	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM8	TOPO_DOM8	370	378	TM	0	0	0	0	0	Extracellular
14271	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM9	TOPO_DOM9	400	407	TM	0	0	0	0	0	Cytoplasmic
14272	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM10	TOPO_DOM10	429	436	TM	0	0	0	0	0	Extracellular
14273	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM11	TOPO_DOM11	458	469	TM	0	0	0	0	0	Cytoplasmic
14274	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM12	TOPO_DOM12	491	495	TM	0	0	0	0	0	Extracellular
14275	S22A9_HUMAN	SLC22A9	Q8IVM8	S22A9_HUMAN_TOPO_DOM13	TOPO_DOM13	517	553	TM	0	0	0	0	0	Cytoplasmic
14276	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM1	TOPO_DOM1	1	15	TM	0	0	0	0	0	Cytoplasmic
14277	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM2	TOPO_DOM2	37	145	TM	0	0	0	0	0	Extracellular
14278	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM3	TOPO_DOM3	167	193	TM	0	0	0	0	0	Cytoplasmic
14279	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM4	TOPO_DOM4	215	230	TM	0	0	0	0	0	Extracellular
14280	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM5	TOPO_DOM5	252	259	TM	0	0	0	0	0	Cytoplasmic
14281	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM6	TOPO_DOM6	281	349	TM	0	0	0	0	0	Extracellular
14282	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM7	TOPO_DOM7	371	377	TM	0	0	0	0	0	Cytoplasmic
14283	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM8	TOPO_DOM8	399	406	TM	0	0	0	0	0	Extracellular
14284	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM9	TOPO_DOM9	428	436	TM	0	0	0	0	0	Cytoplasmic
14285	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM10	TOPO_DOM10	458	472	TM	0	0	0	0	0	Extracellular
14286	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM11	TOPO_DOM11	494	495	TM	0	0	0	0	0	Cytoplasmic
14287	S22AA_HUMAN	SLC22A10	Q63ZE4	S22AA_HUMAN_TOPO_DOM12	TOPO_DOM12	517	541	TM	0	0	0	0	0	Extracellular
14288	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM1	TOPO_DOM1	1	10	TM	0	0	0	0	0	Cytoplasmic
14289	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM2	TOPO_DOM2	32	142	TM	0	0	0	0	0	Extracellular
14290	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM3	TOPO_DOM3	164	174	TM	0	0	0	0	0	Cytoplasmic
14291	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM4	TOPO_DOM4	196	200	TM	0	0	0	0	0	Extracellular
14292	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM5	TOPO_DOM5	222	231	TM	0	0	0	0	0	Cytoplasmic
14293	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM6	TOPO_DOM6	253	256	TM	0	0	0	0	0	Extracellular
14294	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM7	TOPO_DOM7	278	346	TM	0	1	0	0	1	Cytoplasmic
14295	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM8	TOPO_DOM8	368	378	TM	0	0	0	0	0	Extracellular
14296	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM9	TOPO_DOM9	400	402	TM	0	0	0	0	0	Cytoplasmic
14297	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM10	TOPO_DOM10	424	430	TM	0	0	0	0	0	Extracellular
14298	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM11	TOPO_DOM11	452	463	TM	0	0	0	0	0	Cytoplasmic
14299	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM12	TOPO_DOM12	485	490	TM	0	0	0	0	0	Extracellular
14300	S22AB_HUMAN	SLC22A11	Q9NSA0	S22AB_HUMAN_TOPO_DOM13	TOPO_DOM13	512	550	TM	0	0	0	0	0	Cytoplasmic
14301	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM1	TOPO_DOM1	1	20	TM	0	0	0	0	0	Cytoplasmic
14302	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM2	TOPO_DOM2	42	138	TM	0	2	0	0	2	Extracellular
14303	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM3	TOPO_DOM3	160	167	TM	0	0	0	0	0	Cytoplasmic
14304	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM4	TOPO_DOM4	189	195	TM	0	0	0	0	0	Extracellular
14305	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM5	TOPO_DOM5	217	224	TM	0	0	0	0	0	Cytoplasmic
14306	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM6	TOPO_DOM6	246	251	TM	0	0	0	0	0	Extracellular
14307	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM7	TOPO_DOM7	273	332	TM	0	1	0	0	1	Cytoplasmic
14308	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM8	TOPO_DOM8	354	354	TM	0	0	0	0	0	Extracellular
14309	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM9	TOPO_DOM9	376	397	TM	0	0	0	0	0	Cytoplasmic
14310	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM10	TOPO_DOM10	419	427	TM	0	0	0	0	0	Extracellular
14311	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM11	TOPO_DOM11	449	452	TM	0	1	0	0	1	Cytoplasmic
14312	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM12	TOPO_DOM12	474	478	TM	0	0	0	0	0	Extracellular
14313	S22AD_HUMAN	SLC22A13	Q9Y226	S22AD_HUMAN_TOPO_DOM13	TOPO_DOM13	500	551	TM	0	0	0	0	0	Cytoplasmic
14314	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM1	TOPO_DOM1	1	70	TM	0	0	0	0	0	Cytoplasmic
14315	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM2	TOPO_DOM2	92	184	TM	0	0	0	0	0	Extracellular
14316	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM3	TOPO_DOM3	206	210	TM	0	0	0	0	0	Cytoplasmic
14317	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM4	TOPO_DOM4	232	235	TM	0	0	0	0	0	Extracellular
14318	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM5	TOPO_DOM5	257	270	TM	0	0	0	0	0	Cytoplasmic
14319	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM6	TOPO_DOM6	292	297	TM	0	0	0	0	0	Extracellular
14320	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM7	TOPO_DOM7	319	379	TM	0	1	0	0	1	Cytoplasmic
14321	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM8	TOPO_DOM8	401	408	TM	0	0	0	0	0	Extracellular
14322	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM9	TOPO_DOM9	432	437	TM	0	0	0	0	0	Cytoplasmic
14323	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM10	TOPO_DOM10	459	488	TM	0	0	0	0	0	Extracellular
14324	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM11	TOPO_DOM11	510	512	TM	0	0	0	0	0	Cytoplasmic
14325	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM12	TOPO_DOM12	534	538	TM	0	0	0	0	0	Extracellular
14326	S22AE_HUMAN	SLC22A14	Q9Y267	S22AE_HUMAN_TOPO_DOM13	TOPO_DOM13	560	594	TM	0	0	0	0	0	Cytoplasmic
14327	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM1	TOPO_DOM1	1	23	TM	0	0	0	0	0	Cytoplasmic
14328	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM2	TOPO_DOM2	45	137	TM	0	0	0	0	0	Extracellular
14329	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM3	TOPO_DOM3	159	166	TM	0	0	0	0	0	Cytoplasmic
14330	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM4	TOPO_DOM4	188	194	TM	0	0	0	0	0	Extracellular
14331	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM5	TOPO_DOM5	216	225	TM	0	0	0	0	0	Cytoplasmic
14332	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM6	TOPO_DOM6	247	250	TM	0	0	0	0	0	Extracellular
14333	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM7	TOPO_DOM7	272	339	TM	0	0	0	0	0	Cytoplasmic
14334	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM8	TOPO_DOM8	361	373	TM	0	0	0	0	0	Extracellular
14335	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM9	TOPO_DOM9	395	397	TM	0	0	0	0	0	Cytoplasmic
14336	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM10	TOPO_DOM10	419	429	TM	0	0	0	0	0	Extracellular
14337	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM11	TOPO_DOM11	451	485	TM	0	0	0	0	0	Cytoplasmic
14338	S22AK_HUMAN	SLC22A20P	A6NK97	S22AK_HUMAN_TOPO_DOM12	TOPO_DOM12	507	555	TM	0	0	0	0	0	Extracellular
14339	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM1	TOPO_DOM1	1	9	TM	0	0	0	0	0	Cytoplasmic
14340	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM2	TOPO_DOM2	31	145	TM	0	0	0	0	0	Extracellular
14341	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM3	TOPO_DOM3	167	177	TM	0	0	0	0	0	Cytoplasmic
14342	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM4	TOPO_DOM4	199	204	TM	0	0	0	0	0	Extracellular
14343	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM5	TOPO_DOM5	226	234	TM	0	0	0	0	0	Cytoplasmic
14344	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM6	TOPO_DOM6	256	259	TM	0	0	0	0	0	Extracellular
14345	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM7	TOPO_DOM7	281	349	TM	0	0	0	0	0	Cytoplasmic
14346	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM8	TOPO_DOM8	371	377	TM	0	0	0	0	0	Extracellular
14347	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM9	TOPO_DOM9	399	406	TM	0	0	0	0	0	Cytoplasmic
14348	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM10	TOPO_DOM10	428	434	TM	0	0	0	0	0	Extracellular
14349	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM11	TOPO_DOM11	456	470	TM	0	0	0	0	0	Cytoplasmic
14350	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM12	TOPO_DOM12	492	494	TM	0	0	0	0	0	Extracellular
14351	S22AP_HUMAN	SLC22A25	Q6T423	S22AP_HUMAN_TOPO_DOM13	TOPO_DOM13	516	547	TM	0	0	0	0	0	Cytoplasmic
14352	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM1	TOPO_DOM1	1	23	TM	0	1	0	0	1	Cytoplasmic
14353	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM2	TOPO_DOM2	45	128	TM	0	1	0	0	1	Extracellular
14354	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM3	TOPO_DOM3	150	157	TM	0	0	0	0	0	Cytoplasmic
14355	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM4	TOPO_DOM4	179	182	TM	0	0	0	0	0	Extracellular
14356	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM5	TOPO_DOM5	204	218	TM	0	0	0	0	0	Cytoplasmic
14357	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM6	TOPO_DOM6	240	246	TM	0	0	0	0	0	Extracellular
14358	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM7	TOPO_DOM7	268	339	TM	0	0	0	0	0	Cytoplasmic
14359	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM8	TOPO_DOM8	358	366	TM	0	0	0	0	0	Extracellular
14360	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM9	TOPO_DOM9	388	395	TM	0	0	0	0	0	Cytoplasmic
14361	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM10	TOPO_DOM10	417	420	TM	0	0	0	0	0	Extracellular
14362	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM11	TOPO_DOM11	442	448	TM	0	0	0	0	0	Cytoplasmic
14363	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM12	TOPO_DOM12	470	483	TM	0	0	0	0	0	Extracellular
14364	S22AV_HUMAN	SLC22A31	A6NKX4	S22AV_HUMAN_TOPO_DOM13	TOPO_DOM13	505	556	TM	0	0	0	0	0	Cytoplasmic
14365	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	52	TM	0	0	0	0	0	Cytoplasmic
14366	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM2	TOPO_DOM2	74	81	TM	0	0	0	0	0	Extracellular
14367	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM3	TOPO_DOM3	103	103	TM	0	0	0	0	0	Cytoplasmic
14368	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM4	TOPO_DOM4	125	159	TM	0	0	0	0	0	Extracellular
14369	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM5	TOPO_DOM5	181	207	TM	0	0	0	0	0	Cytoplasmic
14370	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM6	TOPO_DOM6	226	229	TM	0	0	0	0	0	Extracellular
14371	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM7	TOPO_DOM7	244	250	TM	0	0	0	0	0	Extracellular
14372	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM8	TOPO_DOM8	272	312	TM	0	0	0	0	0	Cytoplasmic
14373	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM9	TOPO_DOM9	334	358	TM	0	0	0	0	0	Extracellular
14374	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM10	TOPO_DOM10	380	402	TM	0	0	0	0	0	Cytoplasmic
14375	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM11	TOPO_DOM11	424	426	TM	0	0	0	0	0	Extracellular
14376	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM12	TOPO_DOM12	448	457	TM	0	0	0	0	0	Cytoplasmic
14377	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM13	TOPO_DOM13	479	490	TM	0	0	0	0	0	Extracellular
14378	S23A1_HUMAN	SLC23A1	Q9UHI7	S23A1_HUMAN_TOPO_DOM14	TOPO_DOM14	512	598	TM	0	0	0	0	0	Cytoplasmic
14379	S23A2_HUMAN	SLC23A2	Q9UGH3	S23A2_HUMAN_TOPO_DOM1	TOPO_DOM1	9	110	TM	0	0	0	0	0	Cytoplasmic
14380	S23A2_HUMAN	SLC23A2	Q9UGH3	S23A2_HUMAN_TOPO_DOM2	TOPO_DOM2	132	139	TM	0	0	0	0	0	Extracellular
