ID	GENE	ACC	Name	TMD	Start	End	Position	TM protein	Signalp	Total_MUT	UniProt_MUT	ClinVar_MUT	COSMIC_MUT	Size	N_terminus	SignalP_TM	SignalP_noTM	Topfind	Highlight
SE6L2_HUMAN	SEZ6L2	Q6UXD5	SE6L2_HUMAN_TRANSMEM1	TRANSMEM1	845	865	863	YES	1	11	0	0	11	5	Extracellular	0.288	0.606		NO
SEC20_HUMAN	BNIP1	Q12981	SEC20_HUMAN_TRANSMEM1	TRANSMEM1	200	220	219	YES	0	4	0	0	4	5	Cytoplasmic	0.152	0.32		NO
SEC62_HUMAN	SEC62	Q99442	SEC62_HUMAN_TRANSMEM1	TRANSMEM1	197	217	218	YES	0	3	0	0	3	5	Cytoplasmic	0.288	0.484		NO
SEC62_HUMAN	SEC62	Q99442	SEC62_HUMAN_TRANSMEM2	TRANSMEM2	235	255	258	YES	0	3	0	0	3	5	Lumenal	0.165	0.617		NO
SEC63_HUMAN	SEC63	Q9UGP8	SEC63_HUMAN_TRANSMEM2	TRANSMEM2	70	90	97	YES	0	9	0	1	8	5	Cytoplasmic	0.351	0.521		YES
SEC63_HUMAN	SEC63	Q9UGP8	SEC63_HUMAN_TRANSMEM3	TRANSMEM3	189	209	210	YES	0	9	0	1	8	5	Lumenal	0.369	0.851		NO
SELPL_HUMAN	SELPLG	Q14242	SELPL_HUMAN_TRANSMEM1	TRANSMEM1	321	341	343	YES	1	1	0	0	1	5	Extracellular	0.425	0.863	47,302	NO
SELT_HUMAN	SELENOT	P62341	SELT_HUMAN_TRANSMEM1	TRANSMEM1	85	103	105	YES	1	1	0	0	1	5	Other	0.247	0.34		NO
SEM4A_HUMAN	SEMA4A	Q9H3S1	SEM4A_HUMAN_TRANSMEM1	TRANSMEM1	684	704	705	YES	1	7	2	3	4	5	Extracellular	0.309	0.484		NO
SEM4B_HUMAN	SEMA4B	Q9NPR2	SEM4B_HUMAN_TRANSMEM1	TRANSMEM1	718	738	737	YES	1	3	0	0	3	5	Extracellular	0.27	0.399		NO
SEM4C_HUMAN	SEMA4C	Q9C0C4	SEM4C_HUMAN_TRANSMEM1	TRANSMEM1	664	684	686	YES	1	7	0	0	7	5	Extracellular	0.253	0.581		NO
SEM4D_HUMAN	SEMA4D	Q92854	SEM4D_HUMAN_TRANSMEM1	TRANSMEM1	735	755	758	YES	1	6	0	0	6	5	Extracellular	0.301	0.574		NO
SEM4F_HUMAN	SEMA4F	O95754	SEM4F_HUMAN_TRANSMEM1	TRANSMEM1	660	680	677	YES	1	5	0	0	5	5	Extracellular	0.221	0.335		NO
SEM4G_HUMAN	SEMA4G	Q9NTN9	SEM4G_HUMAN_TRANSMEM1	TRANSMEM1	676	696	695	YES	1	6	0	0	6	5	Extracellular	0.262	0.503		NO
SEM5A_HUMAN	SEMA5A	Q13591	SEM5A_HUMAN_TRANSMEM1	TRANSMEM1	969	989	994	YES	1	22	0	0	22	5	Extracellular	0.412	0.553		NO
SEM5B_HUMAN	SEMA5B	Q9P283	SEM5B_HUMAN_TRANSMEM1	TRANSMEM1	1037	1057	1060	YES	0	24	0	0	24	5	Extracellular	0.32	0.391		NO
SEM6A_HUMAN	SEMA6A	Q9H2E6	SEM6A_HUMAN_TRANSMEM1	TRANSMEM1	650	670	667	YES	1	7	0	0	7	5	Extracellular	0.542	0.683		NO
SEM6B_HUMAN	SEMA6B	Q9H3T3	SEM6B_HUMAN_TRANSMEM1	TRANSMEM1	604	624	620	YES	1	5	0	1	4	5	Extracellular	0.164	0.239		NO
SEM6C_HUMAN	SEMA6C	Q9H3T2	SEM6C_HUMAN_TRANSMEM1	TRANSMEM1	605	625	623	YES	1	4	0	0	4	5	Extracellular	0.373	0.487		NO
SEM6D_HUMAN	SEMA6D	Q8NFY4	SEM6D_HUMAN_TRANSMEM1	TRANSMEM1	663	683	676	YES	1	21	0	0	21	5	Extracellular	0.258	0.459		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM2	TRANSMEM2	89	109	115	YES	0	2	0	0	2	5	Lumenal	0.663	0.741		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM3	TRANSMEM3	124	144	178	YES	0	2	0	0	2	5	Cytoplasmic	0.217	0.608		YES
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM4	TRANSMEM4	152	172	178	YES	0	2	0	0	2	5	Lumenal	0.662	0.839		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM5	TRANSMEM5	198	218	227	YES	0	2	0	0	2	5	Cytoplasmic	0.569	0.783		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM6	TRANSMEM6	232	252	255	YES	0	2	0	0	2	5	Lumenal	0.296	0.307		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM7	TRANSMEM7	260	280	278	YES	0	2	0	0	2	5	Cytoplasmic	0.244	0.287		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM8	TRANSMEM8	310	330	336	YES	0	2	0	0	2	5	Lumenal	0.44	0.644		NO
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM9	TRANSMEM9	388	408	408	YES	0	2	0	0	2	5	Cytoplasmic	0.391	0.567		YES
SERC1_HUMAN	SERINC1	Q9NRX5	SERC1_HUMAN_TRANSMEM10	TRANSMEM10	427	447	437	YES	0	2	0	0	2	5	Lumenal	0.213	0.298		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM2	TRANSMEM2	40	57	64	YES	0	3	0	0	3	5	Other	0.743	0.838		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM3	TRANSMEM3	96	118	122	YES	0	3	0	0	3	5	Other	0.527	0.673		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM4	TRANSMEM4	131	150	147	YES	0	3	0	0	3	5	Other	0.393	0.574		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM5	TRANSMEM5	160	182	185	YES	0	3	0	0	3	5	Other	0.557	0.816		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM6	TRANSMEM6	202	224	220	YES	0	3	0	0	3	5	Other	0.412	0.627		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM7	TRANSMEM7	239	256	263	YES	0	3	0	0	3	5	Other	0.449	0.533		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM8	TRANSMEM8	268	290	288	YES	0	3	0	0	3	5	Other	0.32	0.362		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM9	TRANSMEM9	317	339	342	YES	0	3	0	0	3	5	Other	0.414	0.543		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM10	TRANSMEM10	385	407	410	YES	0	3	0	0	3	5	Other	0.382	0.532		NO
SERC2_HUMAN	SERINC2	Q96SA4	SERC2_HUMAN_TRANSMEM11	TRANSMEM11	422	444	447	YES	0	3	0	0	3	5	Other	0.197	0.35		NO
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM1	TRANSMEM1	97	117	123	YES	0	3	0	0	3	5	Extracellular	0.353	0.555		NO
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM2	TRANSMEM2	133	153	186	YES	0	3	0	0	3	5	Cytoplasmic	0.193	0.594		YES
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM3	TRANSMEM3	160	180	186	YES	0	3	0	0	3	5	Extracellular	0.611	0.817		NO
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM4	TRANSMEM4	204	224	232	YES	0	3	0	0	3	5	Cytoplasmic	0.24	0.397		NO
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM5	TRANSMEM5	240	260	263	YES	0	3	0	0	3	5	Extracellular	0.291	0.319		NO
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM6	TRANSMEM6	330	350	356	YES	0	3	0	0	3	5	Cytoplasmic	0.381	0.508		YES
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM7	TRANSMEM7	407	427	427	YES	0	3	0	0	3	5	Extracellular	0.397	0.516		NO
SERC3_HUMAN	SERINC3	Q13530	SERC3_HUMAN_TRANSMEM8	TRANSMEM8	447	467	465	YES	0	3	0	0	3	5	Cytoplasmic	0.241	0.359		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM2	TRANSMEM2	122	142	172	YES	0	0	0	0	0	5	Other	0.38	0.714		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM3	TRANSMEM3	153	173	172	YES	0	0	0	0	0	5	Other	0.817	0.878		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM4	TRANSMEM4	184	204	207	YES	0	0	0	0	0	5	Other	0.6	0.72		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM5	TRANSMEM5	222	242	241	YES	0	0	0	0	0	5	Other	0.26	0.493		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM6	TRANSMEM6	259	279	279	YES	0	0	0	0	0	5	Other	0.319	0.397		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM7	TRANSMEM7	286	306	308	YES	0	0	0	0	0	5	Other	0.263	0.306		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM8	TRANSMEM8	338	357	364	YES	0	0	0	0	0	5	Other	0.328	0.398		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM9	TRANSMEM9	427	447	445	YES	0	0	0	0	0	5	Other	0.458	0.554		NO
SERC4_HUMAN	SERINC4	A6NH21	SERC4_HUMAN_TRANSMEM10	TRANSMEM10	470	490	490	YES	0	0	0	0	0	5	Other	0.334	0.367		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM2	TRANSMEM2	90	110	116	YES	0	0	0	0	0	5	Cytoplasmic	0.332	0.488		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM3	TRANSMEM3	125	145	144	YES	0	0	0	0	0	5	Extracellular	0.591	0.649		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM4	TRANSMEM4	157	177	180	YES	0	0	0	0	0	5	Cytoplasmic	0.338	0.458		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM5	TRANSMEM5	199	219	217	YES	0	0	0	0	0	5	Extracellular	0.226	0.33		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM6	TRANSMEM6	231	251	255	YES	0	0	0	0	0	5	Cytoplasmic	0.329	0.405		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM7	TRANSMEM7	259	279	278	YES	0	0	0	0	0	5	Extracellular	0.206	0.221		NO
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM8	TRANSMEM8	312	332	337	YES	0	0	0	0	0	5	Cytoplasmic	0.408	0.53		YES
SERC5_HUMAN	SERINC5	Q86VE9	SERC5_HUMAN_TRANSMEM9	TRANSMEM9	386	406	410	YES	0	0	0	0	0	5	Extracellular	0.155	0.308		NO
SEZ6_HUMAN	SEZ6	Q53EL9	SEZ6_HUMAN_TRANSMEM1	TRANSMEM1	926	946	944	YES	1	8	0	0	8	5	Extracellular	0.208	0.573		NO
SFT2A_HUMAN	SFT2D1	Q8WV19	SFT2A_HUMAN_TRANSMEM2	TRANSMEM2	63	83	116	YES	0	0	0	0	0	5	Lumenal	0.266	0.651		NO
SFT2A_HUMAN	SFT2D1	Q8WV19	SFT2A_HUMAN_TRANSMEM3	TRANSMEM3	98	118	116	YES	0	0	0	0	0	5	Cytoplasmic	0.526	0.897		NO
SFT2A_HUMAN	SFT2D1	Q8WV19	SFT2A_HUMAN_TRANSMEM4	TRANSMEM4	123	143	142	YES	0	0	0	0	0	5	Lumenal	0.285	0.55		NO
SFT2B_HUMAN	SFT2D2	O95562	SFT2B_HUMAN_TRANSMEM2	TRANSMEM2	64	84	117	YES	0	2	0	0	2	5	Lumenal	0.174	0.658		NO
SFT2B_HUMAN	SFT2D2	O95562	SFT2B_HUMAN_TRANSMEM3	TRANSMEM3	99	119	117	YES	0	2	0	0	2	5	Cytoplasmic	0.621	0.906		NO
SFT2B_HUMAN	SFT2D2	O95562	SFT2B_HUMAN_TRANSMEM4	TRANSMEM4	124	144	143	YES	0	2	0	0	2	5	Lumenal	0.218	0.461		NO
SFT2C_HUMAN	SFT2D3	Q587I9	SFT2C_HUMAN_TRANSMEM1	TRANSMEM1	83	103	106	YES	0	0	0	0	0	5	Cytoplasmic	0.199	0.452		NO
SFT2C_HUMAN	SFT2D3	Q587I9	SFT2C_HUMAN_TRANSMEM2	TRANSMEM2	108	128	125	YES	0	0	0	0	0	5	Lumenal	0.353	0.385		NO
SFT2C_HUMAN	SFT2D3	Q587I9	SFT2C_HUMAN_TRANSMEM3	TRANSMEM3	143	163	163	YES	0	0	0	0	0	5	Cytoplasmic	0.299	0.586		YES
SFT2C_HUMAN	SFT2D3	Q587I9	SFT2C_HUMAN_TRANSMEM4	TRANSMEM4	167	187	196	YES	0	0	0	0	0	5	Lumenal	0.205	0.619		NO
SFXN1_HUMAN	SFXN1	Q9H9B4	SFXN1_HUMAN_TRANSMEM1	TRANSMEM1	103	120	130	YES	0	5	0	0	5	5	Other	0.202	0.232	0	NO
SFXN1_HUMAN	SFXN1	Q9H9B4	SFXN1_HUMAN_TRANSMEM2	TRANSMEM2	147	167	191	YES	0	5	0	0	5	5	Other	0.172	0.182	0	NO
SFXN1_HUMAN	SFXN1	Q9H9B4	SFXN1_HUMAN_TRANSMEM3	TRANSMEM3	175	195	191	YES	0	5	0	0	5	5	Other	0.224	0.243	0	NO
SFXN1_HUMAN	SFXN1	Q9H9B4	SFXN1_HUMAN_TRANSMEM4	TRANSMEM4	229	249	286	YES	0	5	0	0	5	5	Other	0.208	0.322	0	NO
SFXN1_HUMAN	SFXN1	Q9H9B4	SFXN1_HUMAN_TRANSMEM5	TRANSMEM5	267	287	286	YES	0	5	0	0	5	5	Other	0.562	0.711	0	NO
SFXN2_HUMAN	SFXN2	Q96NB2	SFXN2_HUMAN_TRANSMEM1	TRANSMEM1	100	122	115	YES	0	3	0	0	3	5	Other	0.221	0.247		NO
SFXN2_HUMAN	SFXN2	Q96NB2	SFXN2_HUMAN_TRANSMEM2	TRANSMEM2	142	164	162	YES	0	3	0	0	3	5	Other	0.237	0.269		NO
SFXN2_HUMAN	SFXN2	Q96NB2	SFXN2_HUMAN_TRANSMEM3	TRANSMEM3	174	192	190	YES	0	3	0	0	3	5	Other	0.216	0.235		NO
SFXN2_HUMAN	SFXN2	Q96NB2	SFXN2_HUMAN_TRANSMEM4	TRANSMEM4	228	250	285	YES	0	3	0	0	3	5	Other	0.186	0.338		NO
SFXN2_HUMAN	SFXN2	Q96NB2	SFXN2_HUMAN_TRANSMEM5	TRANSMEM5	265	287	285	YES	0	3	0	0	3	5	Other	0.728	0.819		NO
SFXN3_HUMAN	SFXN3	Q9BWM7	SFXN3_HUMAN_TRANSMEM1	TRANSMEM1	146	164	190	YES	0	3	0	0	3	5	Other	0.168	0.157		NO
SFXN3_HUMAN	SFXN3	Q9BWM7	SFXN3_HUMAN_TRANSMEM2	TRANSMEM2	174	194	190	YES	0	3	0	0	3	5	Other	0.217	0.229		NO
SFXN3_HUMAN	SFXN3	Q9BWM7	SFXN3_HUMAN_TRANSMEM3	TRANSMEM3	226	246	242	YES	0	3	0	0	3	5	Other	0.291	0.3		NO
SFXN3_HUMAN	SFXN3	Q9BWM7	SFXN3_HUMAN_TRANSMEM4	TRANSMEM4	266	286	285	YES	0	3	0	0	3	5	Other	0.582	0.723		NO
SFXN4_HUMAN	SFXN4	Q6P4A7	SFXN4_HUMAN_TRANSMEM1	TRANSMEM1	111	131	134	YES	0	1	0	0	1	5	Other	0.251	0.266		NO
SFXN4_HUMAN	SFXN4	Q6P4A7	SFXN4_HUMAN_TRANSMEM2	TRANSMEM2	133	153	154	YES	0	1	0	0	1	5	Other	0.243	0.249		NO
SFXN4_HUMAN	SFXN4	Q6P4A7	SFXN4_HUMAN_TRANSMEM3	TRANSMEM3	165	185	183	YES	0	1	0	0	1	5	Other	0.238	0.297		NO
SFXN4_HUMAN	SFXN4	Q6P4A7	SFXN4_HUMAN_TRANSMEM4	TRANSMEM4	251	271	306	YES	0	1	0	0	1	5	Other	0.209	0.28		NO
SFXN4_HUMAN	SFXN4	Q6P4A7	SFXN4_HUMAN_TRANSMEM5	TRANSMEM5	293	313	306	YES	0	1	0	0	1	5	Other	0.224	0.235		NO
SFXN5_HUMAN	SFXN5	Q8TD22	SFXN5_HUMAN_TRANSMEM1	TRANSMEM1	103	123	132	YES	0	1	0	0	1	5	Other	0.435	0.539		NO
SFXN5_HUMAN	SFXN5	Q8TD22	SFXN5_HUMAN_TRANSMEM2	TRANSMEM2	163	183	181	YES	0	1	0	0	1	5	Other	0.217	0.299		NO
SFXN5_HUMAN	SFXN5	Q8TD22	SFXN5_HUMAN_TRANSMEM3	TRANSMEM3	254	274	303	YES	0	1	0	0	1	5	Other	0.247	0.332		NO
SFXN5_HUMAN	SFXN5	Q8TD22	SFXN5_HUMAN_TRANSMEM4	TRANSMEM4	287	307	309	YES	0	1	0	0	1	5	Other	0.338	0.523		NO
SGCA_HUMAN	SGCA	Q16586	SGCA_HUMAN_TRANSMEM1	TRANSMEM1	291	311	310	YES	1	38	30	20	4	5	Extracellular	0.614	0.845		NO
SGCE_HUMAN	SGCE	O43556	SGCE_HUMAN_TRANSMEM1	TRANSMEM1	318	338	344	YES	0	22	13	5	6	5	Extracellular	0.446	0.635		NO
SGMR2_HUMAN	TMEM97	Q5BJF2	SGMR2_HUMAN_TRANSMEM2	TRANSMEM2	69	89	88	YES	0	0	0	0	0	5	Extracellular	0.311	0.34		NO
SGMR2_HUMAN	TMEM97	Q5BJF2	SGMR2_HUMAN_TRANSMEM3	TRANSMEM3	100	120	129	YES	0	0	0	0	0	5	Cytoplasmic	0.248	0.305		NO
SGMR2_HUMAN	TMEM97	Q5BJF2	SGMR2_HUMAN_TRANSMEM4	TRANSMEM4	141	161	155	YES	0	0	0	0	0	5	Extracellular	0.139	0.26		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM1	TRANSMEM1	132	152	179	YES	0	1	0	0	1	5	Other	0.166	0.306		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM2	TRANSMEM2	163	183	179	YES	0	1	0	0	1	5	Other	0.349	0.45		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM3	TRANSMEM3	204	224	226	YES	0	1	0	0	1	5	Other	0.218	0.321		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM4	TRANSMEM4	227	247	248	YES	0	1	0	0	1	5	Other	0.247	0.455		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM5	TRANSMEM5	257	277	281	YES	0	1	0	0	1	5	Other	0.261	0.684		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM6	TRANSMEM6	290	310	307	YES	0	1	0	0	1	5	Other	0.293	0.408		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM7	TRANSMEM7	322	342	332	YES	0	1	0	0	1	5	Other	0.153	0.149		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM8	TRANSMEM8	359	379	385	YES	0	1	0	0	1	5	Other	0.18	0.415		NO
SGPP1_HUMAN	SGPP1	Q9BX95	SGPP1_HUMAN_TRANSMEM9	TRANSMEM9	420	440	430	YES	0	1	0	0	1	5	Other	0.146	0.228		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM1	TRANSMEM1	88	108	137	YES	0	7	0	0	7	5	Other	0.146	0.328		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM2	TRANSMEM2	121	141	137	YES	0	7	0	0	7	5	Other	0.415	0.539		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM3	TRANSMEM3	160	180	193	YES	0	7	0	0	7	5	Other	0.212	0.292		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM4	TRANSMEM4	185	205	206	YES	0	7	0	0	7	5	Other	0.214	0.404		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM5	TRANSMEM5	219	239	238	YES	0	7	0	0	7	5	Other	0.442	0.664		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM6	TRANSMEM6	247	267	269	YES	0	7	0	0	7	5	Other	0.229	0.328		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM7	TRANSMEM7	280	300	291	YES	0	7	0	0	7	5	Other	0.204	0.233		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM8	TRANSMEM8	318	338	345	YES	0	7	0	0	7	5	Other	0.187	0.513		NO
SGPP2_HUMAN	SGPP2	Q8IWX5	SGPP2_HUMAN_TRANSMEM9	TRANSMEM9	371	391	381	YES	0	7	0	0	7	5	Other	0.132	0.131		NO
SHL2A_HUMAN	SHISAL2A	Q6UWV7	SHL2A_HUMAN_TRANSMEM2	TRANSMEM2	70	90	87	YES	0	2	0	0	2	5	Other	0.42	0.637		NO
SHPS1_HUMAN	SIRPA	P78324	SHPS1_HUMAN_TRANSMEM1	TRANSMEM1	374	394	397	YES	1	2	0	0	2	5	Extracellular	0.29	0.481		NO
SHSA2_HUMAN	SHISA2	Q6UWI4	SHSA2_HUMAN_TRANSMEM1	TRANSMEM1	111	131	138	YES	1	6	0	0	6	5	Extracellular	0.311	0.582		NO
SHSA3_HUMAN	SHISA3	A0PJX4	SHSA3_HUMAN_TRANSMEM1	TRANSMEM1	99	119	118	YES	1	4	0	0	4	5	Lumenal	0.518	0.801		NO
SHSA4_HUMAN	SHISA4	Q96DD7	SHSA4_HUMAN_TRANSMEM1	TRANSMEM1	88	108	106	YES	1	0	0	0	0	5	Extracellular	0.317	0.44		NO
SHSA5_HUMAN	SHISA5	Q8N114	SHSA5_HUMAN_TRANSMEM1	TRANSMEM1	106	126	135	YES	1	0	0	0	0	5	Extracellular	0.291	0.449		NO
SHSA6_HUMAN	SHISA6	Q6ZSJ9	SHSA6_HUMAN_TRANSMEM1	TRANSMEM1	175	195	196	YES	1	8	0	0	8	5	Extracellular	0.348	0.735		NO
SHSA7_HUMAN	SHISA7	A6NL88	SHSA7_HUMAN_TRANSMEM1	TRANSMEM1	187	207	204	YES	1	3	0	0	3	5	Extracellular	0.317	0.38		NO
SHSA8_HUMAN	SHISA8	B8ZZ34	SHSA8_HUMAN_TRANSMEM1	TRANSMEM1	139	159	167	YES	1	0	0	0	0	5	Extracellular	0.287	0.393		NO
SHSA9_HUMAN	SHISA9	B4DS77	SHSA9_HUMAN_TRANSMEM1	TRANSMEM1	150	170	179	YES	1	10	0	0	10	5	Extracellular	0.153	0.37		NO
SHSL1_HUMAN	SHISAL1	Q3SXP7	SHSL1_HUMAN_TRANSMEM1	TRANSMEM1	98	118	125	YES	1	3	0	0	3	5	Extracellular	0.218	0.543		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM1	TRANSMEM1	310	330	333	YES	1	10	0	0	10	5	Extracellular	0.213	0.491		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM2	TRANSMEM2	443	463	466	YES	1	10	0	0	10	5	Cytoplasmic	0.229	0.442		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM3	TRANSMEM3	495	515	518	YES	1	10	0	0	10	5	Extracellular	0.209	0.489		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM4	TRANSMEM4	542	562	560	YES	1	10	0	0	10	5	Cytoplasmic	0.59	0.622		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM5	TRANSMEM5	573	590	623	YES	1	10	0	0	10	5	Extracellular	0.223	0.319		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM6	TRANSMEM6	601	621	623	YES	1	10	0	0	10	5	Cytoplasmic	0.263	0.684		YES
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM7	TRANSMEM7	627	647	645	YES	1	10	0	0	10	5	Extracellular	0.494	0.758		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM8	TRANSMEM8	684	704	699	YES	1	10	0	0	10	5	Cytoplasmic	0.248	0.398		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM9	TRANSMEM9	711	731	737	YES	1	10	0	0	10	5	Extracellular	0.242	0.501		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM10	TRANSMEM10	742	762	758	YES	1	10	0	0	10	5	Cytoplasmic	0.279	0.45		NO
SIDT1_HUMAN	SIDT1	Q9NXL6	SIDT1_HUMAN_TRANSMEM11	TRANSMEM11	792	812	814	YES	1	10	0	0	10	5	Extracellular	0.258	0.355		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM1	TRANSMEM1	297	317	316	YES	1	7	0	0	7	5	Extracellular	0.603	0.763		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM2	TRANSMEM2	448	468	471	YES	1	7	0	0	7	5	Cytoplasmic	0.247	0.413		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM3	TRANSMEM3	500	520	523	YES	1	7	0	0	7	5	Extracellular	0.265	0.544		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM4	TRANSMEM4	547	567	566	YES	1	7	0	0	7	5	Cytoplasmic	0.341	0.357		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM5	TRANSMEM5	606	626	628	YES	1	7	0	0	7	5	Extracellular	0.379	0.859		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM6	TRANSMEM6	632	652	650	YES	1	7	0	0	7	5	Cytoplasmic	0.292	0.584		YES
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM7	TRANSMEM7	689	709	704	YES	1	7	0	0	7	5	Extracellular	0.331	0.388		NO
SIDT2_HUMAN	SIDT2	Q8NBJ9	SIDT2_HUMAN_TRANSMEM8	TRANSMEM8	716	736	742	YES	1	7	0	0	7	5	Cytoplasmic	0.184	0.497		NO
